Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,Class
0a97b0a4725a,37650.257062,37156.356476,57789.555412,93193.479314,27670.091188,61751.918164,23464.423371,89563.042170,75891.400768,80673.184805,22573.607259,82089.056268,15726.119843,50214.944069,62556.595487,45804.957634,82691.180960,24681.057406,97409.146920,63306.282110,60492.279735,66440.974268,98956.995033,81367.199638,94850.931700,9789.628944,43734.122044,79327.678162,54169.224593,52804.717583,39351.248580,85161.884246,61296.671923,64356.953764,25170.730339,80598.577481,99438.477300,55612.749582,86097.090209,51789.246048,9907.814910,52856.377082,55358.339377,5510.348895,30720.253721,67035.498532,16104.867835,60932.151789,7398.021970,76933.437668,77894.905222,84491.761769,95093.284068,57937.911955,8541.226895,88349.409302,0
5f2d0e1ca2ba,47605.536635,59330.862637,47655.293007,93884.749202,20053.903618,48524.660744,92965.610689,97672.113074,18629.738794,93294.812562,87070.356718,91420.354871,26008.239152,96908.854503,98307.213385,50211.656924,52138.975641,5891.345749,87331.945666,45495.041757,33850.905727,9242.291666,6791.940611,4626.996565,51535.461812,21381.421843,25587.268086,23189.237436,80506.449336,59781.378435,2019.201090,42132.291340,46277.453150,17100.043294,40163.442381,96623.662003,68817.850224,43274.379927,44774.680229,7355.578090,93488.317848,58503.416240,42383.189818,38744.531703,10000.417385,46398.621574,61005.784936,8831.864899,7382.278475,68845.708716,56142.650329,68155.636876,27614.786134,72334.776840,66196.983318,3194.924861,0
167812eb1006,82627.610372,23942.612225,52286.992771,28766.722037,48255.854598,73259.271318,70194.527305,7417.955585,11191.782905,67037.998437,330.736486,62052.370013,7569.999084,96167.144756,26861.149479,22968.546247,44634.675591,39878.034727,22622.672478,80119.999108,42272.500240,14406.998690,70506.674428,87414.193071,80245.344662,58684.707884,22796.889925,24656.369990,19906.234636,66705.586395,72404.190682,94952.140938,72360.826317,68138.107961,66185.554386,22246.706196,43228.416826,21045.855457,39008.417988,42262.515208,18905.773789,19893.048656,82095.695809,24861.133652,35317.784686,82293.854756,58960.554591,60713.260946,84579.429781,28909.501908,93668.840969,29594.480970,61512.810862,31951.504985,21774.666989,39839.071940,0
d477455c851e,74255.815555,59621.046768,20297.374463,72703.488611,9961.085174,66869.838673,72808.776581,25292.131254,85494.601622,80339.851955,19821.863259,14366.925384,8761.406040,1679.786847,66602.680937,39411.378763,89123.761771,67705.200548,68653.208078,79795.137905,25418.725382,87845.995797,96317.069901,90027.423180,90434.352278,84226.474400,77917.726431,20413.571963,34183.591085,77096.947153,70808.519216,67183.105874,68842.643301,29487.518070,72549.257898,79958.652576,10153.331188,86580.198848,9930.451530,8873.711945,2319.654812,64486.583792,44465.161230,62866.656396,13607.363010,15410.359848,43848.339247,19625.907055,77358.042653,54920.603085,84096.872591,12960.192644,75584.743839,83332.096739,9737.383602,33171.722213,0
26a03c76b9da,16231.409497,22602.918393,43702.458798,57013.821699,45138.488457,29793.881759,45174.359085,23427.357660,30476.276830,80713.554669,37321.934334,57497.465862,38972.244141,91085.274696,30521.471144,90796.518018,63097.833726,19616.535220,99768.846237,48530.215027,63785.311226,2036.573409,89875.973073,19493.152337,97595.505215,3725.653440,96406.611714,82048.348984,5101.724908,51590.738858,29502.944632,41898.737836,14575.910304,18025.906554,96273.478180,24150.204231,76649.262560,54322.957076,23019.923149,11866.175369,60538.125630,43620.538139,54554.873273,23044.392621,92845.277742,37976.216137,74148.275262,44417.922431,59740.837445,47324.404807,53568.614194,3811.559879,86666.812868,56312.499376,47901.173648,36336.534042,1
6e3ab914347f,58249.188328,73882.665888,95890.131516,50557.835671,85207.668172,63337.542137,26948.213242,79655.094659,25048.756697,12312.936441,59202.973951,44261.393141,12054.757118,81232.380967,90384.015034,60172.851461,15547.844423,25620.500939,49332.602047,2915.383680,85670.875012,20932.781741,75215.239018,69984.160213,40394.262455,48320.587030,69167.469582,19218.517450,29339.059572,43991.343887,63420.487746,23519.421993,5402.510167,2379.601928,36605.412603,17109.824655,6847.013495,97241.335774,9779.695270,12776.175698,19342.846491,92851.148266,8844.367283,14442.917918,91204.649519,18013.534523,93943.941549,15332.475325,91713.174584,23162.043914,79504.468549,81210.035313,56654.746048,89443.494896,68520.231235,34216.763961,0
da4df3a4c557,33412.816979,3132.069882,68846.734513,3966.863781,51653.708511,23371.690457,85049.983329,2593.226888,59846.679676,73887.946825,59420.354364,75593.965530,39682.337935,53540.724730,93955.684169,31033.608566,83712.187580,40224.440916,85892.268297,59195.317147,5829.830069,48464.238326,43853.846210,76859.950020,61062.072381,49123.756815,73012.057527,17664.257829,6302.194180,13989.351611,41763.930440,82312.731776,8659.489673,13026.418971,94058.937481,81623.823035,13326.366132,29651.533105,35406.153301,30334.061969,7978.314034,4050.379680,79418.699332,47955.221722,28156.133241,84268.697675,45096.501336,94637.282115,25146.061048,27015.515160,11198.387390,75506.022923,71228.926703,27250.683435,72288.795887,39376.767990,0
2da38ea77e6e,19469.333966,34786.395427,19066.812375,46417.149359,99378.780929,25470.686893,90872.551493,44913.381646,26444.747339,68634.421625,27989.730405,88644.041230,9114.129538,18743.347272,48913.539087,41673.304501,43440.890898,889.266698,67209.372949,38876.632533,4278.930880,98530.320935,98252.068721,35629.554082,31505.938932,46322.637749,22349.998363,19792.248369,26769.137504,69333.277472,16946.362418,81300.564061,67368.714836,36507.251915,33071.653509,44551.839973,28161.117252,39202.143649,48474.547738,91955.799890,48244.080898,81486.786924,41134.571288,74045.759765,81798.512998,41987.958170,254.274985,25467.143363,78129.498497,61367.114777,37425.808748,45306.559297,17774.715650,843.917523,73031.390228,10969.587365,1
e39ee4b51491,39043.025375,4012.260371,77112.936890,92114.312531,69536.761634,67158.335990,99679.132610,43071.719456,56685.386367,57969.093405,84808.602195,34539.833299,759.184813,94329.360131,36884.806923,53840.744377,70794.000086,68906.672252,88190.524954,20986.317054,26360.420636,41364.804922,32725.979308,26455.279525,1764.450750,52531.515484,25306.341625,6941.719404,62878.677902,78917.987372,28741.823841,71646.423177,9903.672954,9251.476979,252.826507,76542.064360,9739.205988,97157.195650,74820.359946,56315.578659,5248.366300,40391.443960,3164.229264,35890.260935,28484.184217,1728.467190,41651.601278,14801.552605,19828.133679,10696.880525,25911.689889,75829.116922,76343.106484,69239.211363,84944.845059,39779.069779,1
07012d23e8e4,48779.736128,71208.792218,240.401511,55162.014427,5492.865186,83173.623348,69543.042929,27412.188764,52111.191031,90489.937152,62676.361217,82533.161170,52885.006369,97736.203275,62981.699342,83658.471208,87306.791195,56995.243560,57624.182691,79221.654657,84521.523872,66766.623916,6166.627163,17349.068708,75149.277417,29782.479596,68378.490766,67413.319054,78448.239233,38716.222950,25466.094185,56036.632761,5635.344150,99310.028118,16814.165207,21947.573375,37170.424809,40007.545553,6913.223816,83022.883671,38003.541057,58692.304848,17065.248888,41284.476539,52840.998413,21016.216974,47259.584620,93646.239050,8248.470911,98651.391636,43525.210647,57419.500879,64551.471205,26330.047960,30414.379447,66147.237825,0
f7834016a1f9,46068.766209,9678.076947,53470.451204,48346.525292,57361.192887,50437.194285,32114.459106,87367.984535,98629.787310,76574.332172,28594.803137,42520.806173,3837.010254,12657.449105,48346.175132,13334.526053,69302.040383,94136.510743,12514.433189,23662.747070,21788.355026,7347.262754,92129.710268,18363.598667,326.817807,75631.357105,1476.230964,40412.122974,48605.411454,46232.715150,49295.837072,77367.454925,6300.427791,9494.438249,47261.782035,86102.478767,37469.752964,12871.315138,68245.173398,59539.285117,76457.073215,93378.163024,7712.339947,77700.810132,7163.356191,81532.654127,33434.996330,98119.440331,1292.125904,25007.891806,78340.621613,2138.808219,73483.245083,53920.307738,72313.392470,42745.861936,0
9b2f485982ac,5535.423006,82308.380365,24351.335314,23410.449584,13649.325645,73835.438883,17268.651363,75787.629408,64751.032520,26601.675310,47540.787875,93841.380117,48647.434020,44938.753226,61189.745009,59291.965779,45158.960853,15056.660660,99282.212082,16652.572232,63894.084529,58469.002485,27981.809756,51106.485001,74903.710937,12352.898599,4977.088233,94515.320659,39575.353613,69776.273843,45116.229804,73003.614947,10058.909331,75710.848962,16011.482363,1641.563135,99309.960781,10030.663375,57381.404169,88124.873824,8046.151801,69863.446471,47414.712889,39791.736601,43124.387903,76577.664604,79019.588736,39385.202496,86539.505938,61419.998322,2477.218601,89617.073357,1834.751498,4070.241138,78364.074246,39773.224723,1
3be1f7a9847b,74221.672587,52703.902674,36661.551139,78828.344595,36043.493016,30431.920451,27075.407892,14675.785346,35094.033029,16239.299183,77894.959026,61870.369592,50715.914265,73232.970640,44865.276482,22504.272481,89633.640212,65503.534503,78613.472736,57274.194824,72555.081767,21760.981730,71260.471852,39586.635200,50862.452066,30197.062801,19882.058292,40433.474970,97393.271581,98772.583471,51162.414738,95547.529707,82494.669492,38461.849045,94247.564992,20704.536503,20015.747345,26803.793128,63983.470842,36352.736929,76360.475884,45649.042537,36130.143838,4817.895654,53970.611931,74203.251776,7272.835354,87220.860824,39382.383008,59346.137931,68066.701514,32523.115091,1335.922424,50738.407258,24952.415332,17905.277771,1
fcdc82b53e80,91396.491863,35411.890269,19549.028818,46786.663297,30669.697599,37954.255395,56022.313779,38557.104771,7954.890264,37858.356397,62901.614805,82167.992678,47049.992280,85190.330299,70746.225929,982.176580,39500.331544,92949.831514,251.704906,88089.713346,3677.597185,61386.332021,69997.466832,95704.046502,38731.078154,81843.243760,63703.967689,18034.688425,65580.291646,67049.699098,69126.798917,64325.368665,25875.279729,13077.979228,67026.076439,4327.957922,36129.192508,70208.506757,32899.588778,18125.953009,95411.659079,97350.935307,38748.342908,11661.246186,33673.605715,68036.837208,87027.580653,97757.471699,86592.969709,23004.999229,2551.796734,82878.750791,69516.862719,72334.518220,95534.761116,83195.145750,1
25c2d6c4435b,2884.166152,69421.343567,41349.485652,37202.639858,75508.660260,26871.920124,74975.271099,33413.081211,12910.696772,93760.744125,88382.517410,11329.336840,7372.004421,53296.669263,91491.118953,47129.054981,30757.017675,18144.446693,5029.253154,20828.611086,87368.931989,59757.975956,77450.073331,37683.677488,59180.472363,45224.828502,63391.604160,3141.404150,14000.556659,33236.270141,10241.713894,60321.953209,1136.508877,38975.069969,3277.033843,21316.039078,66692.937807,90862.626597,19036.096646,87224.617052,49552.841875,14879.823172,64626.144755,79884.616214,53733.296481,18895.533632,86430.128224,72823.703260,91358.966634,67173.116555,42197.475370,66576.595388,60393.052928,52534.565060,1197.517719,28255.730865,1
73621c28a3be,66631.389139,17944.151229,2447.035928,1490.346798,98649.484792,2812.425746,44208.950058,62176.388763,85254.131588,79242.087390,28469.722146,73972.545044,15446.281289,54038.996322,87650.429376,21311.442734,43007.702551,78583.402052,22871.084487,38977.118481,8532.164634,90449.337373,95687.546988,64309.448316,21904.855391,40960.914430,14707.506633,73268.247934,33241.764584,42566.846489,64784.593387,1864.371519,66864.498421,69584.021538,56012.573281,78110.098346,48945.016638,70007.432006,23517.754539,18560.239056,15923.472231,74499.685671,89956.544186,81905.119455,23644.794629,28834.618362,70406.166300,88463.340818,16464.056294,83743.375082,1190.827662,45394.213474,16244.947639,88875.286075,51191.850659,57702.407936,0
1a62a183f401,60834.945752,16114.673633,93944.033955,66369.221780,42710.828498,62609.764656,4570.364954,63583.074488,31337.460512,64070.094476,22927.525531,74440.936144,79845.312847,18708.509417,15162.702535,90932.463856,68015.323386,68520.015673,32749.887286,1010.740077,70598.641631,50617.683589,54773.153921,34998.608402,3202.813982,68910.665240,24737.807212,20070.038691,20791.038129,22929.098184,3160.156399,96292.214888,22218.581367,41690.514456,76465.082753,22482.341331,67702.434905,61234.293592,88589.643299,8843.220175,48254.799697,13493.968566,76116.445631,88545.186281,56285.711427,84093.079177,55166.578093,27259.166058,90411.635139,53279.297480,70712.566800,66324.102925,56319.036642,37681.286749,60517.140620,8011.599307,1
ed4dec8230ce,70641.153724,98747.691793,65032.029151,43561.101493,36910.097216,61642.417621,93473.843698,61795.323042,26570.080931,62280.782267,51099.223683,19231.359334,20061.371463,76751.830305,28250.828172,62921.560300,67235.772129,39968.669886,48484.593224,30458.276787,89008.708242,98252.788191,6812.408768,14606.126933,32815.126425,32245.235473,45594.484230,38464.065556,20151.843879,20849.502587,8056.924838,46091.916107,76554.094376,20356.753674,29633.875968,78227.744151,33618.496144,59891.089656,79188.876732,37761.146857,88986.899458,62260.549462,78947.281227,71543.623064,35744.943135,48533.283458,8595.101032,23051.133716,82066.259148,49589.478092,74365.487882,671.557521,63388.400919,1165.985636,77777.804056,12372.503019,0
f3cf4daf3703,74227.174451,66708.010673,56536.154149,22519.095228,4144.629172,27803.712534,69078.127710,78788.539748,45681.295676,2705.407101,54968.173422,90008.749706,77971.588267,31807.509831,15037.123050,31238.265183,38300.504315,97073.307319,65683.595190,13060.358071,4995.784839,84668.106115,42877.542851,8765.992953,178.836935,72659.048244,89823.542222,7665.948500,15940.123731,46761.446496,90372.570847,43570.403280,11413.716566,40080.761223,28323.699724,64048.322113,50469.635550,24704.720444,45127.558870,35595.445739,24725.740038,9738.735003,55585.693249,87235.305158,40428.352887,61237.667289,53620.984538,52931.025090,99312.735489,36661.341289,59777.799554,2065.969877,86934.029303,61460.320545,75423.212624,94502.968246,1
dc24b4da23dc,93684.752054,22208.764815,14761.027147,53222.629882,59482.138193,29691.307316,56086.891288,79371.497379,97867.375324,35128.493241,54627.844799,23724.865428,11894.959926,66468.311876,26659.600917,55761.631774,24514.057759,25628.555662,41111.993051,4399.298634,8898.078625,57633.279624,16390.127634,77419.632258,31615.545382,45024.116729,39856.732568,18228.463767,25711.581527,6556.875513,80316.283656,29248.992339,63830.658879,79769.802962,76388.264988,36090.745062,13311.304130,4679.346112,1460.087001,21628.509083,47452.451283,98516.760327,90850.370661,6245.846060,1555.636683,39166.838590,84143.503132,82335.152785,46612.164421,11489.256662,80383.905213,72480.929886,65858.919375,36891.019029,14943.173394,96837.124843,0
3e6cfe60e605,32089.196962,42050.383400,92459.199464,65576.847948,15391.056965,77134.925834,48164.462711,3509.458870,41551.271796,22309.441447,17719.576506,98054.020359,16196.969585,50907.252572,97295.967903,59766.790867,45348.676884,59862.568056,1794.767604,92874.476053,68786.616935,12858.098082,14574.166218,89818.224955,20708.946716,90402.443053,86010.749523,60166.126717,82528.330673,36124.763571,86827.797485,91519.570272,11725.878749,38290.507872,97186.829873,8876.131236,68846.592290,43019.794909,18413.302060,26741.048601,17668.307019,59914.684927,42924.364202,69612.291867,27436.213403,26195.149551,85103.826838,57407.762373,23194.496274,75732.016303,873.641943,9635.003687,86055.254927,61770.973290,80379.659600,36747.455672,0
ac1a133ffc35,82601.623182,3322.846420,63182.204955,44359.927217,32286.508181,19180.519705,2588.193731,81142.366141,96018.212651,88481.604850,31550.862521,23742.039195,84063.062940,28575.234135,76836.768829,49513.189065,13656.266572,4398.746542,58204.905607,77642.662740,23527.037044,76211.765760,34060.891328,18591.421454,48892.589000,88580.881278,45339.516293,38250.331734,31795.574585,58962.406684,30489.595054,6223.604299,72443.185759,64599.972144,19678.973038,74995.845378,15085.749422,69898.910173,77864.776751,13429.345027,2430.603757,14044.168988,92841.614114,91195.194883,77992.890244,42403.302980,69732.695423,60206.878781,54978.651468,32069.343859,83355.649731,41759.813799,74552.488745,74754.008830,342.836171,66628.775407,0
ee167a064b88,855.794457,63505.860117,73744.676515,35449.243458,99810.155030,92896.279028,23505.421605,66433.327426,80002.855519,4977.038724,10953.615742,32629.580022,86660.521665,23721.934933,46224.586397,37376.042471,37197.666829,96071.175827,9760.711875,75739.114589,58632.031501,32963.446947,90476.129947,66168.520041,42929.013822,50080.595407,63278.013115,49490.584691,19455.470346,80550.813981,15591.003538,81229.448561,22628.155555,69974.491882,94170.874682,62641.774845,42769.073919,14939.410154,64920.827752,78942.956702,93207.614893,60966.871059,20081.157004,13645.785161,4304.657187,74292.284444,5715.752954,90361.347342,2108.832114,12269.092616,49916.808146,87413.024183,25848.649930,6455.540942,34288.635277,9310.933549,1
