,word,pos_tag
13684,anocathartic,JJ
13685,anociassociation,NN
13686,anociation,NN
13687,anocithesia,NN
13688,anococcygeal,NN
13689,anodal,NN
13690,anodally,RB
13691,anode,NN
13692,anodendron,NN
13693,anodes,NNS
13694,anodic,NN
13695,anodically,RB
13696,anodine,NN
13697,anodyne,NN
13698,anodynes,NNS
13699,anodynia,NN
13700,anodynic,NN
13701,anodynous,JJ
13702,anodization,NN
13703,anodize,VB
13704,anodized,VBN
13705,anodizes,NNS
13706,anodizing,VBG
13707,anodon,NN
13708,anodonta,NN
13709,anodontia,NN
13710,anodos,NN
13711,anoegenetic,JJ
13712,anoesia,NN
13713,anoesis,NN
13714,anoestrous,JJ
13715,anoestrum,NN
13716,anoestrus,NN
13717,anoetic,JJ
13718,anogenic,NN
13719,anogenital,NN
13720,anogra,NN
13721,anoia,NN
13722,anoil,NN
13723,anoine,NN
13724,anoint,NN
13725,anointed,VBN
13726,anointer,NN
13727,anointers,NNS
13728,anointing,VBG
13729,anointment,NN
13730,anointments,NNS
13731,anoints,NNS
13732,anole,NN
13733,anoles,NNS
13734,anoli,NN
13735,anolian,JJ
13736,anolympiad,NN
13737,anolis,NNS
13738,anolyte,NN
13739,anolytes,NNS
13740,anomal,NN
13741,anomala,NN
13742,anomaly,NN
13743,anomalies,NNS
13744,anomaliflorous,JJ
13745,anomaliped,NNS
13746,anomalipod,NN
13747,anomalism,NN
13748,anomalist,NN
13749,anomalistic,JJ
13750,anomalistical,JJ
13751,anomalistically,RB
13752,anomalocephalus,NN
13753,anomaloflorous,JJ
13754,anomalogonatae,NN
13755,anomalogonatous,JJ
13756,anomalon,NN
13757,anomalonomy,NN
13758,anomalopteryx,NN
13759,anomaloscope,NN
13760,anomalotrophy,NN
13761,anomalous,JJ
13762,anomalously,RB
13763,anomalousness,NN
13764,anomalure,NN
13765,anomaluridae,NN
13766,anomalurus,NN
13767,anomatheca,NN
13768,anomer,NN
13769,anomy,NN
13770,anomia,NN
13771,anomiacea,NN
13772,anomic,JJ
13773,anomie,NN
13774,anomies,NNS
13775,anomiidae,NN
13776,anomite,NN
13777,anomocarpous,JJ
13778,anomodont,NN
13779,anomodontia,NN
13780,anomoean,NN
13781,anomoeanism,NN
13782,anomoeomery,NN
13783,anomophyllous,JJ
13784,anomorhomboid,NN
13785,anomorhomboidal,NN
13786,anomouran,NN
13787,anomphalous,JJ
13788,anomura,NN
13789,anomural,JJ
13790,anomuran,NN
13791,anomurous,JJ
13792,anon,NN
13793,anonaceous,JJ
13794,anonad,NN
13795,anonang,NN
13796,anoncillo,NN
13797,anonychia,NN
13798,anonym,NN
13799,anonyma,NN
13800,anonyme,NN
13801,anonymity,NN
13802,anonymities,NNS
13803,anonymous,JJ
13804,anonymously,RB
13805,anonymousness,NN
13806,anonyms,NN
13807,anonymuncule,NN
13808,anonol,NN
13809,anoopsia,NN
13810,anoopsias,NNS
13811,anoperineal,NN
13812,anophele,NN
13813,anopheles,NNS
13814,anophelinae,NN
13815,anopheline,NN
13816,anophyte,NN
13817,anophoria,NNS
13818,anophthalmia,NN
13819,anophthalmos,NNS
13820,anophthalmus,NN
13821,anopia,NN
13822,anopias,NNS
13823,anopisthograph,NN
13824,anopisthographic,JJ
13825,anopisthographically,RB
13826,anopla,NN
13827,anoplanthus,RB
13828,anoplocephalic,NN
13829,anoplonemertean,NN
13830,anoplonemertini,NN
13831,anoplothere,RB
13832,anoplotheriidae,NN
13833,anoplotherioid,NN
13834,anoplotherium,NN
13835,anoplotheroid,NN
13836,anoplura,NN
13837,anopluriform,NN
13838,anopsy,NN
13839,anopsia,NN
13840,anopsias,NNS
13841,anopubic,NN
13842,anorak,NN
13843,anoraks,NNS
13844,anorchi,NNS
13845,anorchia,NN
13846,anorchism,NN
13847,anorchous,JJ
13848,anorchus,RB
13849,anorectal,NN
13850,anorectic,JJ
13851,anorectous,JJ
13852,anoretic,JJ
13853,anorexy,NN
13854,anorexia,NN
13855,anorexiant,NN
13856,anorexias,NNS
13857,anorexic,NN
13858,anorexics,NNS
13859,anorexies,NNS
13860,anorexigenic,NN
13861,anorgana,NN
13862,anorganic,NN
13863,anorganism,NN
13864,anorganology,NN
13865,anormal,NN
13866,anormality,NN
13867,anorn,NN
13868,anorogenic,NN
13869,anorth,NN
13870,anorthic,JJ
13871,anorthite,NN
13872,anorthitic,JJ
13873,anorthitite,NN
13874,anorthoclase,NN
13875,anorthography,NN
13876,anorthographic,JJ
13877,anorthographical,JJ
13878,anorthographically,RB
13879,anorthophyre,NN
13880,anorthopia,NN
13881,anorthoscope,NN
13882,anorthose,NN
13883,anorthosite,NN
13884,anoscope,NN
13885,anoscopy,NN
13886,anosia,NN
13887,anosmatic,JJ
13888,anosmia,NN
13889,anosmias,NNS
13890,anosmic,JJ
13891,anosognosia,NN
13892,anosphrasia,NN
13893,anosphresia,NN
13894,anospinal,JJ
13895,anostosis,NN
13896,anostraca,NN
13897,anoterite,NN
13898,another,DT
13899,anotherguess,NN
13900,anotherkins,NNS
13901,anotia,NN
13902,anotropia,NN
13903,anotta,NN
13904,anotto,NN
13905,anotus,NN
13906,anounou,NN
13907,anour,NN
13908,anoura,NN
13909,anoure,NN
13910,anourous,JJ
13911,anous,JJ
13912,anova,NN
13913,anovesical,JJ
13914,anovulant,NN
13915,anovular,NN
13916,anovulatory,NN
13917,anoxaemia,NN
13918,anoxaemic,JJ
13919,anoxemia,NN
13920,anoxemias,NNS
13921,anoxemic,JJ
13922,anoxia,NN
13923,anoxias,NNS
13924,anoxybiosis,NN
13925,anoxybiotic,JJ
13926,anoxic,NN
13927,anoxidative,JJ
13928,anoxyscope,NN
13929,anquera,NN
13930,anre,NN
13931,ans,NNS
13932,ansa,NN
13933,ansae,NN
13934,ansar,NN
13935,ansarian,JJ
13936,ansarie,NN
13937,ansate,NN
13938,ansated,VBN
13939,ansation,NN
13940,anschauung,NN
13941,anschluss,NN
13942,anseis,NN
13943,ansel,NN
13944,anselm,NN
13945,anselmian,JJ
13946,anser,NN
13947,anserated,VBN
13948,anseres,NNS
13949,anseriformes,NNS
13950,anserin,NN
13951,anserinae,NN
13952,anserine,NN
13953,anserines,NNS
13954,anserous,JJ
13955,ansi,NN
13956,anspessade,NN
13957,anstoss,NN
13958,anstosse,NN
13959,ansu,NN
13960,ansulate,NN
13961,answer,NN
13962,answerability,NN
13963,answerable,JJ
13964,answerableness,NN
13965,answerably,RB
13966,answered,VBN
13967,answerer,NN
13968,answerers,NNS
13969,answering,VBG
13970,answeringly,RB
13971,answerless,NN
13972,answerlessly,RB
13973,answers,NNS
13974,ant,NN
13975,anta,NN
13976,antacid,NN
13977,antacids,NNS
13978,antacrid,NN
13979,antadiform,NN
13980,antae,NN
13981,antaean,NN
13982,antaeus,NN
13983,antagony,NN
13984,antagonisable,JJ
13985,antagonisation,NN
13986,antagonise,NN
13987,antagonised,VBN
13988,antagonising,VBG
13989,antagonism,NN
13990,antagonisms,NNS
13991,antagonist,NN
13992,antagonistic,JJ
13993,antagonistical,JJ
13994,antagonistically,RB
13995,antagonists,NNS
13996,antagonizable,JJ
13997,antagonization,NN
13998,antagonize,VB
13999,antagonized,VBN
14000,antagonizer,NN
14001,antagonizes,NNS
14002,antagonizing,VBG
14003,antaimerina,NN
14004,antaios,NNS
14005,antaiva,NN
14006,antal,NN
14007,antalgesic,JJ
14008,antalgic,NN
14009,antalgics,NNS
14010,antalgol,NN
14011,antalkali,NN
14012,antalkalies,NNS
14013,antalkaline,NN
14014,antalkalis,NNS
14015,antambulacral,JJ
14016,antanacathartic,JJ
14017,antanaclasis,NN
14018,antanagoge,NN
14019,antanandro,NN
14020,antanemic,JJ
14021,antapex,NN
14022,antapexes,NNS
14023,antaphrodisiac,NN
14024,antaphroditic,JJ
14025,antapices,NNS
14026,antapocha,NN
14027,antapodosis,NN
14028,antapology,NN
14029,antapoplectic,JJ
14030,antar,NN
14031,antara,NN
14032,antarala,NN
14033,antaranga,NN
14034,antarchy,NN
14035,antarchism,NN
14036,antarchist,NN
14037,antarchistic,JJ
14038,antarchistical,JJ
14039,antarctalia,NNS
14040,antarctalian,JJ
14041,antarctic,JJ
14042,antarctica,NN
14043,antarctical,JJ
14044,antarctically,RB
14045,antarctogaea,NN
14046,antarctogaean,NN
14047,antares,NNS
14048,antarthritic,JJ
14049,antas,NNS
14050,antasphyctic,JJ
14051,antasthenic,NN
14052,antasthmatic,JJ
14053,antatrophic,JJ
14054,antbird,NN
14055,antdom,NN
14056,ante,NN
14057,anteact,NN
14058,anteal,NN
14059,anteambulate,NN
14060,anteambulation,NN
14061,anteater,NN
14062,anteaters,NNS
14063,antebaptismal,NN
14064,antebath,NN
14065,antebellum,NN
14066,antebrachia,NN
14067,antebrachial,JJ
14068,antebrachium,NN
14069,antebridal,NN
14070,antecabinet,NN
14071,antecaecal,JJ
14072,antecardium,NN
14073,antecavern,NN
14074,antecedal,NN
14075,antecedaneous,JJ
14076,antecedaneously,RB
14077,antecede,NN
14078,anteceded,VBD
14079,antecedence,NN
14080,antecedency,NN
14081,antecedent,NN
14082,antecedental,NN
14083,antecedently,RB
14084,antecedents,NNS
14085,antecedes,NNS
14086,anteceding,VBG
14087,antecell,NN
14088,antecessor,NN
14089,antechamber,NN
14090,antechambers,NNS
14091,antechapel,NN
14092,antechinomys,NN
14093,antechoir,NN
14094,antechoirs,NNS
14095,antechurch,NN
14096,anteclassical,JJ
14097,antecloset,NN
14098,antecolic,NN
14099,antecommunion,NN
14100,anteconsonantal,NN
14101,antecornu,NN
14102,antecourt,NN
14103,antecoxal,NN
14104,antecubital,NN
14105,antecurvature,NN
14106,anted,VBN
14107,antedate,NN
14108,antedated,VBN
14109,antedates,NNS
14110,antedating,VBG
14111,antedawn,NN
14112,antediluvial,JJ
14113,antediluvially,RB
14114,antediluvian,JJ
14115,antedon,NN
14116,antedonin,NN
14117,antedorsal,NN
14118,anteed,NN
14119,antefact,NN
14120,antefebrile,NN
14121,antefix,NN
14122,antefixa,NN
14123,antefixal,NN
14124,antefixes,NNS
14125,anteflected,VBN
14126,anteflexed,NN
14127,anteflexion,NN
14128,antefurca,NN
14129,antefurcae,NN
14130,antefurcal,JJ
14131,antefuture,NN
14132,antegarden,NN
14133,antegrade,NN
14134,antehall,NN
14135,antehypophysis,NN
14136,antehistoric,NN
14137,antehuman,NN
14138,anteing,VBG
14139,anteinitial,JJ
14140,antejentacular,NN
14141,antejudiciary,JJ
14142,antejuramentum,NN
14143,antelabium,NN
14144,antelation,NN
14145,antelegal,NN
14146,antelocation,NN
14147,antelope,NN
14148,antelopes,NNS
14149,antelopian,JJ
14150,antelopine,NN
14151,antelucan,JJ
14152,antelude,NN
14153,anteluminary,JJ
14154,antemarginal,JJ
14155,antemarital,NN
14156,antemask,NN
14157,antemedial,JJ
14158,antemeridian,JJ
14159,antemetallic,NN
14160,antemetic,JJ
14161,antemillennial,JJ
14162,antemingent,NN
14163,antemortal,NN
14164,antemortem,NN
14165,antemundane,NN
14166,antemural,JJ
14167,antenarial,JJ
14168,antenatal,NN
14169,antenatalitial,JJ
14170,antenati,NN
14171,antenatus,NN
14172,antenave,NN
14173,antenna,NN
14174,antennae,NN
14175,antennal,JJ
14176,antennary,JJ
14177,antennaria,NNS
14178,antennariid,NN
14179,antennariidae,NN
14180,antennarius,NN
14181,antennas,NNS
14182,antennata,NNS
14183,antennate,NN
14184,antennifer,NN
14185,antenniferous,JJ
14186,antenniform,NN
14187,antennula,NN
14188,antennular,NN
14189,antennulary,JJ
14190,antennule,NN
14191,antenodal,NN
14192,antenoon,NN
14193,antenor,NN
14194,antenumber,NN
14195,antenuptial,JJ
14196,anteoccupation,NN
14197,anteocular,NN
14198,anteopercle,NN
14199,anteoperculum,NN
14200,anteorbital,NN
14201,antepagment,NN
14202,antepagmenta,NN
14203,antepagments,NNS
14204,antepalatal,NN
14205,antepartum,NN
14206,antepaschal,NN
14207,antepaschel,NN
14208,antepast,NN
14209,antepasts,NNS
14210,antepatriarchal,NN
14211,antepectoral,JJ
14212,antepectus,NN
14213,antependia,NN
14214,antependium,NN
14215,antependiums,NNS
14216,antepenuit,NN
14217,antepenult,NN
14218,antepenultima,NN
14219,antepenultimate,NN
14220,antepenults,NNS
14221,antephialtic,JJ
14222,antepileptic,JJ
14223,antepyretic,JJ
14224,antepirrhema,NN
14225,antepone,NN
14226,anteporch,NN
14227,anteport,NN
14228,anteportico,NN
14229,anteporticoes,NNS
14230,anteporticos,NN
14231,anteposition,NN
14232,anteposthumous,JJ
14233,anteprandial,JJ
14234,antepredicament,NN
14235,antepredicamental,NN
14236,antepreterit,NN
14237,antepretonic,NN
14238,anteprohibition,NN
14239,anteprostate,NN
14240,anteprostatic,JJ
14241,antequalm,NN
14242,antereformation,NN
14243,antereformational,JJ
14244,anteresurrection,NN
14245,anterethic,JJ
14246,anterevolutional,JJ
14247,anterevolutionary,JJ
14248,antergic,NN
14249,anteri,NN
14250,anteriad,NN
14251,anterin,NN
14252,anterioyancer,NN
14253,anterior,NN
14254,anteriority,NN
14255,anteriorly,RB
14256,anteriorness,NN
14257,anteriors,NNS
14258,anteroclusion,NN
14259,anterodorsal,NN
14260,anteroexternal,JJ
14261,anterofixation,NN
14262,anteroflexion,NN
14263,anterofrontal,NN
14264,anterograde,NN
14265,anteroinferior,NN
14266,anterointerior,NN
14267,anterointernal,JJ
14268,anterolateral,JJ
14269,anterolaterally,RB
14270,anteromedial,JJ
14271,anteromedian,JJ
14272,anteroom,NN
14273,anterooms,NNS
14274,anteroparietal,NN
14275,anteropygal,NN
14276,anteroposterior,NN
14277,anteroposteriorly,RB
14278,anterospinal,JJ
14279,anterosuperior,NN
14280,anteroventral,JJ
14281,anteroventrally,RB
14282,antes,NNS
14283,antescript,NN
14284,antesignani,NN
14285,antesignanus,NN
14286,antespring,VBG
14287,antestature,NN
14288,antesternal,JJ
14289,antesternum,NN
14290,antesunrise,NN
14291,antesuperior,NN
14292,antetemple,NN
14293,antethem,NN
14294,antetype,NN
14295,antetypes,NNS
14296,anteva,NN
14297,antevenient,NN
14298,anteversion,NN
14299,antevert,NN
14300,anteverted,VBN
14301,anteverting,VBG
14302,anteverts,NNS
14303,antevocalic,NN
14304,antewar,NN
14305,anthdia,NN
14306,anthecology,NN
14307,anthecological,JJ
14308,anthecologist,NN
14309,antheia,NN
14310,anthela,NN
14311,anthelae,NN
14312,anthelia,NNS
14313,anthelices,NNS
14314,anthelion,NN
14315,anthelions,NNS
14316,anthelix,NN
14317,anthelminthic,JJ
14318,anthelmintic,JJ
14319,anthem,NN
14320,anthema,NN
14321,anthemas,NN
14322,anthemata,NNS
14323,anthemed,VBN
14324,anthemene,NN
14325,anthemy,NN
14326,anthemia,NN
14327,anthemideae,NN
14328,antheming,VBG
14329,anthemion,NN
14330,anthemis,NN
14331,anthems,NNS
14332,anthemwise,NN
14333,anther,NN
14334,antheraea,NN
14335,antheral,JJ
14336,anthericum,NN
14337,antherid,NN
14338,antheridia,NN
14339,antheridial,JJ
14340,antheridiophore,NN
14341,antheridium,NN
14342,antherids,NNS
14343,antheriferous,JJ
14344,antheriform,NN
14345,antherine,NN
14346,antherless,NN
14347,antherogenous,JJ
14348,antheroid,NN
14349,antherozoid,NN
14350,antherozoidal,NN
14351,antherozooid,NN
14352,antherozooidal,NN
14353,anthers,NNS
14354,antheses,NNS
14355,anthesis,NN
14356,anthesteria,NNS
14357,anthesteriac,NN
14358,anthesterin,NN
14359,anthesterion,NN
14360,anthesterol,NN
14361,antheximeter,NN
14362,anthicidae,NN
14363,anthidium,NN
14364,anthill,NN
14365,anthyllis,NNS
14366,anthills,NNS
14367,anthinae,NN
14368,anthine,NN
14369,anthypnotic,JJ
14370,anthypophora,NNS
14371,anthypophoretic,JJ
14372,anthobian,JJ
14373,anthobiology,NN
14374,anthocarp,NN
14375,anthocarpous,JJ
14376,anthocephalous,JJ
14377,anthoceros,NNS
14378,anthocerotaceae,NN
14379,anthocerotales,NNS
14380,anthocerote,NN
14381,anthochlor,NN
14382,anthochlorine,NN
14383,anthocyan,NN
14384,anthocyanidin,NN
14385,anthocyanin,NN
14386,anthoclinium,NN
14387,anthodia,NN
14388,anthodium,NN
14389,anthoecology,NN
14390,anthoecological,JJ
14391,anthoecologist,NN
14392,anthogenesis,NN
14393,anthogenetic,JJ
14394,anthogenous,JJ
14395,anthography,NN
14396,anthoid,NN
14397,anthokyan,NN
14398,anthol,NN
14399,antholysis,NN
14400,antholite,NN
14401,antholyza,NN
14402,anthology,NN
14403,anthological,JJ
14404,anthologically,RB
14405,anthologies,NNS
14406,anthologion,NN
14407,anthologise,NN
14408,anthologised,VBN
14409,anthologising,VBG
14410,anthologist,NN
14411,anthologists,NNS
14412,anthologize,VB
14413,anthologized,VBN
14414,anthologizer,NN
14415,anthologizes,NNS
14416,anthologizing,VBG
14417,anthomania,NN
14418,anthomaniac,NN
14419,anthomedusae,NN
14420,anthomedusan,NN
14421,anthomyia,NN
14422,anthomyiid,NN
14423,anthomyiidae,NN
14424,anthony,NN
14425,anthonin,NN
14426,anthonomus,NN
14427,anthood,NN
14428,anthophagy,NN
14429,anthophagous,JJ
14430,anthophila,NN
14431,anthophile,NN
14432,anthophilian,JJ
14433,anthophyllite,NN
14434,anthophyllitic,JJ
14435,anthophilous,JJ
14436,anthophyta,NN
14437,anthophyte,NN
14438,anthophobia,NN
14439,anthophora,NNS
14440,anthophore,NN
14441,anthophoridae,NN
14442,anthophorous,JJ
14443,anthorine,NN
14444,anthos,NN
14445,anthosiderite,NN
14446,anthospermum,NN
14447,anthotaxy,NN
14448,anthotaxis,NN
14449,anthotropic,NN
14450,anthotropism,NN
14451,anthoxanthin,NN
14452,anthoxanthum,NN
14453,anthozoa,NN
14454,anthozoan,NN
14455,anthozoic,NN
14456,anthozooid,NN
14457,anthozoon,NN
14458,anthracaemia,NN
14459,anthracemia,NN
14460,anthracene,NN
14461,anthraceniferous,JJ
14462,anthraces,NNS
14463,anthrachrysone,NN
14464,anthracia,NN
14465,anthracic,NN
14466,anthraciferous,JJ
14467,anthracyl,NN
14468,anthracin,NN
14469,anthracite,NN
14470,anthracitic,JJ
14471,anthracitiferous,JJ
14472,anthracitious,JJ
14473,anthracitism,NN
14474,anthracitization,NN
14475,anthracitous,JJ
14476,anthracnose,NN
14477,anthracnosis,NN
14478,anthracocide,NN
14479,anthracoid,NN
14480,anthracolithic,JJ
14481,anthracomancy,NN
14482,anthracomarti,NN
14483,anthracomartian,JJ
14484,anthracomartus,NN
14485,anthracometer,NN
14486,anthracometric,NN
14487,anthraconecrosis,NN
14488,anthraconite,NN
14489,anthracosaurus,NN
14490,anthracosilicosis,NN
14491,anthracosis,NN
14492,anthracothere,RB
14493,anthracotheriidae,NN
14494,anthracotherium,NN
14495,anthracotic,JJ
14496,anthracoxen,NN
14497,anthradiol,NN
14498,anthradiquinone,NN
14499,anthraflavic,NN
14500,anthragallol,NN
14501,anthrahydroquinone,NN
14502,anthralin,NN
14503,anthramin,NN
14504,anthramine,NN
14505,anthranil,NN
14506,anthranyl,NN
14507,anthranilate,NN
14508,anthranilic,NN
14509,anthranoyl,NN
14510,anthranol,NN
14511,anthranone,NN
14512,anthraphenone,NN
14513,anthrapyridine,NN
14514,anthrapurpurin,NN
14515,anthraquinol,NN
14516,anthraquinone,NN
14517,anthraquinonyl,NN
14518,anthrarufin,NN
14519,anthrasilicosis,NN
14520,anthratetrol,NN
14521,anthrathiophene,NN
14522,anthratriol,NN
14523,anthrax,NN
14524,anthraxylon,NN
14525,anthraxolite,NN
14526,anthrenus,NN
14527,anthribid,NN
14528,anthribidae,NN
14529,anthryl,NN
14530,anthrylene,NN
14531,anthriscus,NN
14532,anthrohopobiological,JJ
14533,anthroic,NN
14534,anthrol,NN
14535,anthrone,NN
14536,anthrop,NN
14537,anthrophore,NN
14538,anthropic,NN
14539,anthropical,JJ
14540,anthropidae,NN
14541,anthropobiology,NN
14542,anthropobiologist,NN
14543,anthropocentric,NN
14544,anthropocentrically,RB
14545,anthropocentricity,NN
14546,anthropocentrism,NN
14547,anthropoclimatology,NN
14548,anthropoclimatologist,NN
14549,anthropocosmic,JJ
14550,anthropodeoxycholic,NN
14551,anthropodus,NN
14552,anthropogenesis,NN
14553,anthropogenetic,JJ
14554,anthropogeny,NN
14555,anthropogenic,NN
14556,anthropogenist,NN
14557,anthropogenous,JJ
14558,anthropogeographer,NN
14559,anthropogeography,NN
14560,anthropogeographic,JJ
14561,anthropogeographical,JJ
14562,anthropoglot,NN
14563,anthropogony,NN
14564,anthropography,NN
14565,anthropographic,JJ
14566,anthropoid,NN
14567,anthropoidal,NN
14568,anthropoidea,NN
14569,anthropoidean,NN
14570,anthropoids,NNS
14571,anthropol,NN
14572,anthropolater,NN
14573,anthropolatry,NN
14574,anthropolatric,NN
14575,anthropolite,NN
14576,anthropolith,NN
14577,anthropolithic,JJ
14578,anthropolitic,JJ
14579,anthropology,NN
14580,anthropologic,NN
14581,anthropological,JJ
14582,anthropologically,RB
14583,anthropologies,NNS
14584,anthropologist,NN
14585,anthropologists,NNS
14586,anthropomancy,NN
14587,anthropomantic,JJ
14588,anthropomantist,NN
14589,anthropometer,NN
14590,anthropometry,NN
14591,anthropometric,NN
14592,anthropometrical,JJ
14593,anthropometrically,RB
14594,anthropometrist,NN
14595,anthropomophitism,NN
14596,anthropomorph,NN
14597,anthropomorpha,NN
14598,anthropomorphic,JJ
14599,anthropomorphical,JJ
14600,anthropomorphically,RB
14601,anthropomorphidae,NN
14602,anthropomorphisation,NN
14603,anthropomorphise,NN
14604,anthropomorphised,VBN
14605,anthropomorphising,VBG
14606,anthropomorphism,NN
14607,anthropomorphisms,NNS
14608,anthropomorphist,NN
14609,anthropomorphite,NN
14610,anthropomorphitic,JJ
14611,anthropomorphitical,JJ
14612,anthropomorphitism,NN
14613,anthropomorphization,NN
14614,anthropomorphize,VB
14615,anthropomorphized,VBN
14616,anthropomorphizing,VBG
14617,anthropomorphology,NN
14618,anthropomorphological,JJ
14619,anthropomorphologically,RB
14620,anthropomorphosis,NN
14621,anthropomorphotheist,NN
14622,anthropomorphous,JJ
14623,anthropomorphously,RB
14624,anthroponym,NN
14625,anthroponomy,NN
14626,anthroponomical,JJ
14627,anthroponomics,NNS
14628,anthroponomist,NN
14629,anthropopathy,NN
14630,anthropopathia,NN
14631,anthropopathic,JJ
14632,anthropopathically,RB
14633,anthropopathism,NN
14634,anthropopathite,NN
14635,anthropophagi,NN
14636,anthropophagy,NN
14637,anthropophagic,NN
14638,anthropophagical,JJ
14639,anthropophaginian,JJ
14640,anthropophagism,NN
14641,anthropophagist,NN
14642,anthropophagistic,JJ
14643,anthropophagit,NN
14644,anthropophagite,NN
14645,anthropophagize,VB
14646,anthropophagous,JJ
14647,anthropophagously,RB
14648,anthropophagus,NN
14649,anthropophilous,JJ
14650,anthropophysiography,NN
14651,anthropophysite,NN
14652,anthropophobia,NN
14653,anthropophuism,NN
14654,anthropophuistic,JJ
14655,anthropopithecus,NN
14656,anthropopsychic,JJ
14657,anthropopsychism,NN
14658,anthropos,NN
14659,anthroposcopy,NN
14660,anthroposociology,NN
14661,anthroposociologist,NN
14662,anthroposomatology,NN
14663,anthroposophy,NN
14664,anthroposophic,JJ
14665,anthroposophical,JJ
14666,anthroposophist,NN
14667,anthropoteleoclogy,NN
14668,anthropoteleological,JJ
14669,anthropotheism,NN
14670,anthropotheist,NN
14671,anthropotheistic,JJ
14672,anthropotomy,NN
14673,anthropotomical,JJ
14674,anthropotomist,NN
14675,anthropotoxin,NN
14676,anthropozoic,NN
14677,anthropurgic,NN
14678,anthroropolith,NN
14679,anthroxan,NN
14680,anthroxanic,NN
